"meterid","sitename","simscode","utility","readingtime","readingvalue","readingunits","year","month","day"
"246217","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:00:00","43.288154830662535","kWh","2025","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:00:00","24.886284057020678","kWh","2025","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:00:00","39.255826723170465","kWh","2025","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:00:00","18.125166665736273","kWh","2025","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:00:00","46.21144166746332","kWh","2025","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:00:00","47.240620834094784","kWh","2025","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:00:00","58.762311280655354","kWh","2025","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:00:00","15.634385664862734","kWh","2025","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:00:00","110.9667849224868","kWh","2025","09","01"
"247516","Ohio Stadium","082","HEAT","2025-09-01T05:00:00","27.77704235313189","kWh","2025","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:15:00","43.15003194537014","kWh","2025","09","01"
"247516","Ohio Stadium","082","HEAT","2025-09-01T05:15:00","27.77704235313189","kWh","2025","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:15:00","39.12870113774047","kWh","2025","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:15:00","60.83414983250201","kWh","2025","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:15:00","45.52466666527558","kWh","2025","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:15:00","23.28815727670289","kWh","2025","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:15:00","18.024999999442755","kWh","2025","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:15:00","15.758696319897815","kWh","2025","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:15:00","47.5712296715565","kWh","2025","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:15:00","110.57084678577257","kWh","2025","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:30:00","44.22669583472423","kWh","2025","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:30:00","47.09988917023875","kWh","2025","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:30:00","39.280877180610936","kWh","2025","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:30:00","17.606282111454444","kWh","2025","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:30:00","43.1748425564589","kWh","2025","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:30:00","15.836725121831211","kWh","2025","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:30:00","107.70482490618403","kWh","2025","09","01"
"247516","Ohio Stadium","082","HEAT","2025-09-01T05:30:00","27.77704235313189","kWh","2025","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:30:00","23.463153834130303","kWh","2025","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:30:00","58.821830388456576","kWh","2025","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:45:00","45.17447083231372","kWh","2025","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:45:00","23.236679499389915","kWh","2025","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:45:00","43.43678455472768","kWh","2025","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:45:00","17.89390400021182","kWh","2025","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:45:00","39.06278797284933","kWh","2025","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:45:00","15.696987771733355","kWh","2025","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:45:00","102.79275588003298","kWh","2025","09","01"
"247516","Ohio Stadium","082","HEAT","2025-09-01T05:45:00","27.77704235313189","kWh","2025","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:45:00","45.851603291298574","kWh","2025","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-09-01T05:45:00","58.48170849689593","kWh","2025","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:00:00","39.38370432591299","kWh","2025","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:00:00","45.7239270359821","kWh","2025","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:00:00","46.192737334288346","kWh","2025","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:00:00","59.2430928937532","kWh","2025","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:00:00","43.51299738869382","kWh","2025","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:00:00","17.325605555184495","kWh","2025","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:00:00","23.169435944748887","kWh","2025","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:00:00","101.72536000223519","kWh","2025","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:00:00","15.739253848267643","kWh","2025","09","01"
"247516","Ohio Stadium","082","HEAT","2025-09-01T06:00:00","27.77704235313189","kWh","2025","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:15:00","44.91999355380268","kWh","2025","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:15:00","101.74094799552422","kWh","2025","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:15:00","39.1867107159559","kWh","2025","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:15:00","59.54315677911663","kWh","2025","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:15:00","43.22556160974937","kWh","2025","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:15:00","23.26876927864039","kWh","2025","09","01"
"247516","Ohio Stadium","082","HEAT","2025-09-01T06:15:00","27.77704235313189","kWh","2025","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:15:00","17.636272556059993","kWh","2025","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:15:00","15.758695634764543","kWh","2025","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:15:00","45.68816539885631","kWh","2025","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:30:00","42.85613716883585","kWh","2025","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:30:00","17.613403833108023","kWh","2025","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:30:00","44.95608977952972","kWh","2025","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:30:00","46.365660926909186","kWh","2025","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:30:00","39.4074016892196","kWh","2025","09","01"
"247516","Ohio Stadium","082","HEAT","2025-09-01T06:30:00","27.77704235313189","kWh","2025","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:30:00","24.89231422162925","kWh","2025","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:30:00","15.707478724507771","kWh","2025","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:30:00","101.90155717936034","kWh","2025","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:30:00","59.63144877663503","kWh","2025","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:45:00","39.340881855958145","kWh","2025","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:45:00","24.01973055460956","kWh","2025","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:45:00","45.31980122262301","kWh","2025","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:45:00","17.437096165775632","kWh","2025","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:45:00","42.943696165240056","kWh","2025","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:45:00","101.44131101811303","kWh","2025","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:45:00","46.05957877821134","kWh","2025","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:45:00","58.49378244305651","kWh","2025","09","01"
"247516","Ohio Stadium","082","HEAT","2025-09-01T06:45:00","27.77704235313189","kWh","2025","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-09-01T06:45:00","15.674116475710179","kWh","2025","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:00:00","43.280928834388035","kWh","2025","09","01"
"247516","Ohio Stadium","082","HEAT","2025-09-01T07:00:00","27.77704235313189","kWh","2025","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:00:00","47.291282276534474","kWh","2025","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:00:00","44.88959693625724","kWh","2025","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:00:00","38.95636932259503","kWh","2025","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:00:00","22.994279000767662","kWh","2025","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:00:00","101.53592252604665","kWh","2025","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:00:00","15.75880149080573","kWh","2025","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:00:00","17.512987168673426","kWh","2025","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:00:00","56.8766444449996","kWh","2025","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:15:00","38.873655784019114","kWh","2025","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:15:00","57.412227443754674","kWh","2025","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:15:00","47.5439489448707","kWh","2025","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:15:00","15.796718535823747","kWh","2025","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:15:00","42.23196772216819","kWh","2025","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-09-01T07:15:00","17.43701283244416","kWh","2025","09","01"
