"meterid","sitename","simscode","utility","readingtime","readingvalue","readingunits","year","month","day"
"247516","Ohio Stadium","082","HEAT","2025-03-01T06:00:00","250.89636375464076","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:00:00","42.49818112531521","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T06:15:00","179.2588700380469","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:15:00","44.00237655507866","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:15:00","42.682635950599796","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:15:00","13.91953939428786","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:15:00","79.99316175215566","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:15:00","12.769220832887417","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:15:00","29.105428835502824","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:15:00","27.14901514727778","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:15:00","21.30079166648133","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:15:00","63.02911666785677","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:30:00","12.580404166740674","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:30:00","42.81768156578454","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:30:00","21.544958500101544","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:30:00","14.285855258242226","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T06:30:00","17.055247304142465","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:30:00","28.55060277648115","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:30:00","44.54729272289047","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:30:00","79.72911485762646","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:30:00","63.46468332946921","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:30:00","27.328772817483795","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:45:00","79.51385931797326","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:45:00","44.40203783322591","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:45:00","63.53056666784609","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:45:00","27.50977653559763","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:45:00","12.620012499180934","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:45:00","43.7349644420358","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:45:00","21.104958166936413","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T06:45:00","170.67274940424142","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:45:00","29.037603443257197","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T06:45:00","14.480110311921067","kWh","2025","03","01"
"247516","Ohio Stadium","082","HEAT","2025-03-01T07:00:00","294.8717063877824","kWh","2025","03","01"
"246214","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:00:00","29.224614779139714","kWh","2025","03","01"
"246215","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:00:00","13.990893493064991","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:00:00","79.61126108343402","kWh","2025","03","01"
"246218","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:00:00","27.2007681253599","kWh","2025","03","01"
"246220","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:00:00","65.04067916339885","kWh","2025","03","01"
"246216","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:00:00","12.627491667075082","kWh","2025","03","01"
"246217","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:00:00","43.375836111667255","kWh","2025","03","01"
"246213","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:00:00","21.67436855493424","kWh","2025","03","01"
"246219","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:00:00","42.60237882884219","kWh","2025","03","01"
"246221","Ohio Stadium","082","ELECTRICITY","2025-03-01T07:15:00","79.34586284020295","kWh","2025","03","01"
