"meterid","sitename","simscode","utility","readingtime","readingvalue","readingunits","year","month","day"
"246586","Thompson Memorial Library","050","GAS","2024-09-01T05:00:00","0.0","kWh","2024","09","01"
"284137","Thompson Memorial Library","050","COOLING","2024-09-01T05:00:00",,"kWh","2024","09","01"
"246374","Thompson Memorial Library","050","ELECTRICITY","2024-09-01T05:00:00","91.32319411014517","kWh","2024","09","01"
"249680","Thompson Memorial Library","050","HEAT","2024-09-01T05:00:00","119.49571290526175","kWh","2024","09","01"
"246375","Thompson Memorial Library","050","ELECTRICITY","2024-09-01T05:00:00","5.6146166664245545","kWh","2024","09","01"
"247288","Thompson Memorial Library","050","COOLING","2024-09-01T05:00:00","282.57828156272353","kWh","2024","09","01"
"246586","Thompson Memorial Library","050","GAS","2024-09-01T06:00:00","0.0","kWh","2024","09","01"
"249680","Thompson Memorial Library","050","HEAT","2024-09-01T06:00:00","120.39959754961683","kWh","2024","09","01"
"284137","Thompson Memorial Library","050","COOLING","2024-09-01T06:00:00",,"kWh","2024","09","01"
"247288","Thompson Memorial Library","050","COOLING","2024-09-01T06:00:00","279.66488717064175","kWh","2024","09","01"
"246375","Thompson Memorial Library","050","ELECTRICITY","2024-09-01T06:00:00","5.849911111760109","kWh","2024","09","01"
"246374","Thompson Memorial Library","050","ELECTRICITY","2024-09-01T06:00:00","91.54803855706007","kWh","2024","09","01"
"246375","Thompson Memorial Library","050","ELECTRICITY","2024-09-01T07:00:00","5.751916499768074","kWh","2024","09","01"
"246586","Thompson Memorial Library","050","GAS","2024-09-01T07:00:00","0.0","kWh","2024","09","01"
"249680","Thompson Memorial Library","050","HEAT","2024-09-01T07:00:00","123.02707603844632","kWh","2024","09","01"
"247288","Thompson Memorial Library","050","COOLING","2024-09-01T07:00:00","272.08116705879115","kWh","2024","09","01"
"284137","Thompson Memorial Library","050","COOLING","2024-09-01T07:00:00",,"kWh","2024","09","01"
"246374","Thompson Memorial Library","050","ELECTRICITY","2024-09-01T07:00:00","86.35231789131339","kWh","2024","09","01"
"246374","Thompson Memorial Library","050","ELECTRICITY","2024-09-01T08:00:00","91.63927777943512","kWh","2024","09","01"
"247288","Thompson Memorial Library","050","COOLING","2024-09-01T08:00:00","281.96139152986683","kWh","2024","09","01"
"284137","Thompson Memorial Library","050","COOLING","2024-09-01T08:00:00",,"kWh","2024","09","01"
"249680","Thompson Memorial Library","050","HEAT","2024-09-01T08:00:00","113.58380323515846","kWh","2024","09","01"
"246375","Thompson Memorial Library","050","ELECTRICITY","2024-09-01T08:00:00","5.5716753322212025","kWh","2024","09","01"
"246586","Thompson Memorial Library","050","GAS","2024-09-01T08:00:00","0.0","kWh","2024","09","01"
"284137","Thompson Memorial Library","050","COOLING","2024-09-01T09:00:00",,"kWh","2024","09","01"
"249680","Thompson Memorial Library","050","HEAT","2024-09-01T09:00:00","122.66520733783005","kWh","2024","09","01"
"246374","Thompson Memorial Library","050","ELECTRICITY","2024-09-01T09:00:00","90.99261700160181","kWh","2024","09","01"
"247288","Thompson Memorial Library","050","COOLING","2024-09-01T09:00:00","274.7842292744119","kWh","2024","09","01"
