"meterid","sitename","simscode","utility","readingtime","readingvalue","readingunits","year","month","day"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T13:00:00","60.786791665852846","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T13:00:00","70.3869166666766","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T13:00:00","0.0","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T13:00:00","22.766805388599945","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T13:00:00","14.007986444254637","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T13:00:00","92.34078887199362","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-01T14:00:00","42.59665102821386","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T14:00:00","46.82438055731822","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T14:00:00","0.0","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-01T14:00:00","17.88505605406128","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-01T14:00:00","33.053494609468615","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-01T14:00:00","148.94334183716524","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T14:00:00","73.53591562579851","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T14:00:00","58.62513055500885","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T14:00:00","14.297481412467315","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T14:00:00","25.023867555619994","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T15:00:00","23.299409722778947","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T15:00:00","58.35083333109817","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T15:00:00","47.449706054471896","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-01T15:00:00","154.91684843928397","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T15:00:00","74.66381641286425","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T15:00:00","0.0","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T15:00:00","13.368181621565792","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-01T15:00:00","33.37300244464849","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-01T15:00:00","44.766986949689844","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-01T15:00:00","17.61826633299701","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T16:00:00","0.0","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T16:00:00","14.193789872635","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-01T16:00:00","152.7258762322304","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-01T16:00:00","18.520697054785366","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T16:00:00","58.20049999925618","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T16:00:00","76.03973867100663","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T16:00:00","22.53681994354585","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-01T16:00:00","46.41108663825085","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-01T16:00:00","33.42799233032701","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T16:00:00","49.35050000009205","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T17:00:00","0.0","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-01T17:00:00","33.62312466631333","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T17:00:00","49.52628872263867","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T17:00:00","13.70531689432605","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T17:00:00","22.71754894436958","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-01T17:00:00","18.000333333333643","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-01T17:00:00","159.81366366225762","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-01T17:00:00","45.89358764606683","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T17:00:00","76.06637656300794","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T17:00:00","58.1004166644377","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-01T18:00:00","33.75349788811057","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T18:00:00","74.87472058026897","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-01T18:00:00","151.93138711941896","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T18:00:00","0.0","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T18:00:00","22.775451389074636","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T18:00:00","13.442263213411593","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-01T18:00:00","18.91783855540523","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T18:00:00","49.4761637218964","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T18:00:00","58.09999999776484","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-01T18:00:00","46.336221582965614","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-01T19:00:00","152.34795788601818","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T19:00:00","24.764249832765977","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-01T19:00:00","45.9545221571438","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T19:00:00","75.64003153463982","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-01T19:00:00","33.698166334096655","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T19:00:00","0.0","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T19:00:00","13.739329981788371","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-01T19:00:00","19.12819183308476","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T19:00:00","46.30728661112022","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T19:00:00","57.675000000738855","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T20:00:00","13.757654738523222","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-01T20:00:00","33.67325522372654","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-01T20:00:00","45.9491065103483","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T20:00:00","0.0","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T20:00:00","46.93037288792354","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T20:00:00","57.52504166518028","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-01T20:00:00","150.90534738523576","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T20:00:00","22.116910054277785","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T20:00:00","75.68269098163117","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-01T20:00:00","19.75029166666791","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-01T21:00:00","18.62130816784532","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T21:00:00","75.66261074990811","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T21:00:00","22.211964945444684","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T21:00:00","13.473615767457133","kWh","2024","09","01"
"246218","Ohio Stadium","082","ELECTRICITY","2024-09-01T21:00:00","44.98327952289954","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-01T21:00:00","33.673088555199406","kWh","2024","09","01"
"246220","Ohio Stadium","082","ELECTRICITY","2024-09-01T21:00:00","57.59983333482717","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T21:00:00","0.0","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-01T21:00:00","152.04774502638105","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T21:00:00","46.419552777425075","kWh","2024","09","01"
"247516","Ohio Stadium","082","HEAT","2024-09-01T22:00:00","0.0","kWh","2024","09","01"
"246217","Ohio Stadium","082","ELECTRICITY","2024-09-01T22:00:00","46.5500416664818","kWh","2024","09","01"
"246213","Ohio Stadium","082","ELECTRICITY","2024-09-01T22:00:00","18.34963611129361","kWh","2024","09","01"
"246219","Ohio Stadium","082","ELECTRICITY","2024-09-01T22:00:00","75.15782748881418","kWh","2024","09","01"
"246214","Ohio Stadium","082","ELECTRICITY","2024-09-01T22:00:00","22.949500000186575","kWh","2024","09","01"
"246216","Ohio Stadium","082","ELECTRICITY","2024-09-01T22:00:00","33.573299669095626","kWh","2024","09","01"
"246221","Ohio Stadium","082","ELECTRICITY","2024-09-01T22:00:00","151.66456920241316","kWh","2024","09","01"
"246215","Ohio Stadium","082","ELECTRICITY","2024-09-01T22:00:00","14.262333028390616","kWh","2024","09","01"
